session_id,1,2,3,4,5,6,7,8,9,10,user
10861,11,11,1,11,11,1,11,11,1,11,128
10862,1,11,11,11,1,11,1,11,11,11,128
10863,1,11,1,13,11,11,1,11,11,11,128
10864,1,1,11,11,11,1,1,1,1,1,128
10865,13,19,13,19,7,1,19,140,13,75,128
10866,14,140,13,19,1,14,1,7,13,7,128
10867,1,1,1,1,1,1,7,1,7,1,128
10868,7,1,7,1,7,7,7,1,7,7,128
10869,1,7,1,7,7,7,7,1,1,7,128
10870,7,7,7,1,1,7,7,13,7,7,128
10871,1,7,1,7,7,1,7,7,7,19,128
10872,19,1,1,19,19,7,1,1,7,7,128
10873,7,1,7,75,1,7,1,1,75,1,128
10874,1,13,1,13,78,11,13,19,152,1,128
10875,11,1,11,75,1,11,1,14,19,13,128
10876,1,75,78,14,1,13,14,1,1,13,128
10877,1,1,14,1,14,14,1,14,14,14,128
10878,1,1,14,19,19,152,11,19,13,19,128
10879,11,13,1,13,38,1,1,11,1,11,128
10880,1,13,11,19,1,78,38,38,8,13,128
10881,140,1,78,19,1,13,8,75,78,19,128
10882,1,13,11,1,11,1,1,1,1,1,128
10883,11,1,11,1,11,1,11,11,11,1,128
10884,11,11,11,1,11,11,1,11,11,1,128
10885,11,11,19,1,11,1,19,11,11,13,128
10886,11,13,8,19,1,13,7,140,629,19,128
10887,1,13,75,6,13,7,78,6,1,13,128
10888,7,1,7,6,13,1,8,1,1,1,128
10889,1,13,8,1,8,1,1,1,8,1,128
10890,8,8,8,6,1,1,8,8,8,1,128
10891,8,1,8,8,1,8,1,8,1,8,128
10892,8,19,13,38,19,38,13,7,152,7,128
10893,13,1,19,6,38,1,75,7,1,19,128
10894,7,7,1,1,13,1,7,7,1,7,128
10895,7,1,7,7,1,19,7,7,1,7,128
10896,7,7,1,7,1,7,7,7,7,1,128
10897,1,7,7,7,7,1,7,7,1,13,128
10898,215,4,10,4,3,10,3,7,6,4,128
10899,3,6,7,1,3,21,7,7,3,65,128
10900,4,27,6,10,65,21,27,4,7,6,128
10901,4,30,1,9,3,4,30,7,4,1,128
10902,6,9,4,4,9,4,4,9,9,4,128
10903,318,4,33,6,4,33,318,24,318,24,128
10904,318,7,7,7,1,7,1,7,7,7,128
10905,318,7,1,1,1,318,1,1,318,9,128
10906,24,4,13,1,4,24,8,19,1,13,128
10907,8,75,1,8,1,1,1,1,8,4,128
10908,1,8,8,1,318,24,4,4,8,8,128
10909,318,1,78,8,8,1,8,318,318,8,128
10910,318,8,1,1,318,8,9,24,318,8,128
10911,4,318,8,8,1,8,8,1,8,8,128
10912,1,8,13,1,8,8,1,8,8,8,128
10913,8,1,1,8,8,8,1,8,1,8,128
10914,8,1,24,4,318,4,318,4,318,1,128
10915,318,24,9,4,4,1,318,1,13,1,128
10916,8,19,8,1,13,8,8,1,8,1,128
10917,1,318,1,13,1,8,8,1,1,8,128
10918,8,1,8,8,75,8,8,1,1,8,128
10919,8,8,8,1,8,8,1,8,8,1,128
10920,8,9,8,318,318,8,1,8,1,8,128
10921,8,13,1,1,318,1,24,1,13,1,128
10922,152,11,9,19,13,1,11,78,11,6,128
10923,9,13,19,1,1,1,1,1,11,11,128
10924,1,11,11,9,1,1,11,11,6,11,128
10925,11,1,11,11,1,11,11,1,9,24,128
10926,318,4,4,318,4,11,318,11,318,24,128
10927,4,4,318,1,11,11,3,318,9,4,128
10928,318,1,318,9,318,318,11,11,11,11,128
10929,1,1,11,11,4,13,11,11,1,11,128
10930,11,1,4,9,24,318,51,4,1,19,128
10931,1,1,1,13,7,19,1,13,7,6,128
10932,1,1,7,1,1,1,7,7,1,7,128
10933,7,1,7,7,7,19,7,1,7,1,128
10934,7,7,7,1,7,7,1,7,7,1,128
10935,7,7,7,7,1,7,7,4,13,4,128
10936,4,51,7,7,51,1,7,1,7,9,128
10937,7,7,1,1,1,1,13,13,11,1,128
10938,19,11,1,6,1,11,1,11,1,11,128
10939,1,11,11,1,11,11,11,11,1,1,128
10940,11,11,4,4,2,155,65,21,3,11,128
10941,11,15,1,1,11,11,9,11,11,1,128
10942,11,11,1,11,11,1,15,11,11,13,128
10943,11,11,1,1,11,11,11,11,1,11,128
10944,1,11,11,11,1,11,11,1,11,11,128
10945,1,11,11,1,1,4,21,10,27,4,128
10946,1,1,1,13,11,1,19,6,13,11,128
10947,6,1,11,11,6,11,1,1,11,13,128
10948,1,1,11,11,1,11,11,1,11,11,128
10949,1,19,11,11,1,11,11,11,11,1,128
10950,1,11,11,11,1,11,11,1,11,11,128
10951,1,11,11,11,13,1,11,1,11,11,128
10952,11,11,1,1,11,11,11,11,1,11,128
10953,11,1,11,11,1,11,1,1,1,13,128
10954,1,14,19,1,19,13,14,6,19,1,128
10955,19,1,1,1,14,14,1,14,1,1,128
10956,14,14,19,14,14,1,14,14,1,14,128
10957,14,1,14,14,1,14,14,1,14,14,128
10958,14,14,1,1,14,14,13,14,14,1,128
10959,14,14,1,14,14,1,14,14,14,1,128
10960,14,1,14,14,14,14,1,1,14,14,128
10961,14,14,1,14,14,1,14,14,1,1,128
10962,1,1,13,1,19,8,140,13,1,8,128
10963,19,6,8,1,1,13,1,1,19,8,128
10964,13,1,1,1,1,1,8,1,1,1,128
10965,8,1,8,8,8,1,1,19,1,8,128
10966,8,8,1,8,8,1,8,8,1,8,128
10967,8,8,8,1,1,8,8,8,8,1,128
10968,8,8,1,8,13,1,1,1,1,11,128
10969,19,13,11,13,19,1,11,6,1,1,128
10970,1,1,13,1,11,1,11,11,1,1,128
10971,11,11,11,1,11,11,1,11,1,11,128
10972,11,1,11,1,11,11,11,1,1,11,128
10973,11,11,13,11,1,11,11,1,11,11,128
10974,1,11,11,11,1,11,1,11,11,11,128
10975,11,1,1,11,11,11,1,11,1,11,128
10976,11,1,11,11,11,1,11,1,11,11,128
10977,11,11,1,1,11,11,11,1,11,1,128
10978,1,1,1,1,13,1,14,19,13,152,128
10979,6,19,19,1,1,14,1,1,14,1,128
10980,14,1,14,14,1,14,19,1,14,14,128
10981,1,14,14,1,14,14,14,1,1,14,128
10982,14,14,1,14,1,14,13,14,1,14,128
10983,14,14,1,1,1,1,13,1,13,8,128
10984,19,8,13,19,1,8,6,1,1,1,128
10985,1,13,1,8,1,1,8,1,8,8,128
10986,8,1,1,8,8,8,1,8,1,8,128
10987,8,1,8,8,8,1,8,1,8,13,128
10988,8,8,1,1,8,8,8,1,8,1,128
10989,1,1,1,7,1,13,7,13,19,1,128
10990,1,19,7,6,19,7,7,1,545,1,128
10991,13,1,7,7,1,7,7,1,7,7,128
10992,1,19,7,7,1,7,7,7,7,1,128
10993,7,7,7,7,1,7,1,7,7,7,128
10994,1,7,7,13,1,7,7,1,7,7,128
10995,7,7,1,7,7,7,7,1,7,1,128
10996,7,7,7,1,7,7,1,1,1,1,128
10997,13,1,7,19,1,13,13,7,1,6,128
10998,19,7,1,1,1,1,13,1,7,7,128
10999,1,7,7,1,7,7,7,7,1,7,128
11000,7,1,7,7,1,7,7,1,7,7,128
11001,1,7,7,7,7,1,1,7,7,13,128
11002,7,7,1,7,7,1,7,7,1,7,128
11003,7,1,7,7,1,7,7,7,7,1,128
11004,1,1,1,13,38,1,19,152,8,38,128
11005,19,13,8,1,75,75,75,13,19,78,128
11006,1,78,8,1,1,1,1,8,1,8,128
11007,8,1,1,8,8,8,78,8,1,8,128
11008,1,8,8,1,8,8,1,8,8,1,128
11009,8,8,8,8,1,1,8,13,8,8,128
11010,1,8,1,8,8,8,1,8,8,1,128
11011,8,8,1,8,8,1,1,19,1,1,128
11012,1,13,8,19,3,1,1,13,8,75,128
11013,1,8,19,1,1,19,13,1,1,8,128
11014,1,8,8,1,8,8,1,19,8,8,128
11015,1,8,8,8,8,1,1,8,8,8,128
11016,8,1,1,8,8,8,8,1,8,8,128
11017,1,13,1,1,1,13,11,19,1,13,128
11018,1,11,1,1,1,11,11,1,11,11,128
11019,1,1,11,11,75,11,11,1,1,11,128
11020,11,11,11,1,11,11,1,11,11,1,128
11021,11,11,11,11,1,1,11,11,13,11,128
11022,11,1,11,1,11,1,1,1,1,13,128
11023,7,7,13,19,1,1,1,1,1,1,128
11024,7,7,1,7,7,1,7,7,1,75,128
11025,7,7,1,7,7,1,7,7,1,7,128
11026,7,7,7,1,7,7,7,7,1,7,128
11027,1,7,13,7,7,1,7,7,1,7,128
11028,7,1,1,13,1,11,19,1,13,11,128
11029,1,1,1,1,1,11,11,1,11,11,128
11030,1,11,11,11,75,11,1,1,11,11,128
11031,11,11,1,1,11,11,11,11,1,11,128
11032,11,1,11,11,1,11,11,13,11,1,128
11033,11,1,11,11,11,11,1,1,11,11,128
11034,11,11,1,11,11,1,11,11,1,11,128
11035,11,1,1,1,1,13,1,19,13,1,128
11036,11,13,11,1,11,1,75,19,11,1,128
11037,1,11,13,1,1,11,11,1,11,1,128
11038,11,1,11,11,19,11,11,1,1,11,128
11039,11,11,11,1,11,1,11,11,1,11,128
11040,11,11,11,1,1,11,11,11,13,11,128
11041,1,11,1,11,11,11,1,11,11,1,128
11042,11,11,1,11,11,11,11,1,1,11,128
11043,1,1,1,13,1,14,19,14,19,1,128
11044,13,75,19,1,19,1,19,1,1,1,128
11045,14,1,14,14,1,14,14,1,14,14,128
11046,1,14,14,14,1,14,1,14,14,14,128
11047,14,1,1,14,14,14,14,1,14,14,128
11048,1,13,14,14,1,14,14,14,1,14,128
11049,1,14,14,14,14,1,1,14,14,14,128
11050,14,1,14,14,1,14,14,1,14,14,128
11051,14,1,14,1,1,1,13,1,1,19,128
11052,8,8,13,1,75,1,1,8,8,13,128
11053,1,1,8,8,1,8,8,1,8,8,128
11054,19,8,1,1,8,8,8,8,1,8,128
11055,1,8,8,8,1,8,8,1,8,8,128
11056,1,8,8,13,8,1,1,1,1,13,128
11057,1,13,11,1,19,11,1,13,1,1,128
11058,1,13,1,11,1,11,11,1,1,11,128
11059,11,75,11,1,11,11,1,11,1,4,128
11060,60,60,60,60,39,3,2,2,3,6,128
11061,2,3,6,19,13,38,2,38,6,19,128
11062,78,38,38,78,15,78,38,15,15,15,128
11063,15,15,15,15,15,15,3,19,38,13,128
11064,6,78,11,78,13,19,38,75,75,6,128
11065,75,1,75,43,81,13,106,13,11,239,128
11066,11,38,13,11,78,1,38,13,1,13,128
11067,11,1,11,1,1,11,1,11,11,1,128
11068,11,11,1,11,1,78,11,11,1,11,128
11069,11,1,11,11,11,1,1,11,11,11,128
11070,1,11,11,1,13,11,11,1,11,1,128
11071,1,38,19,13,1,1,19,1,1,3,128
11072,215,4,10,21,4,65,27,65,21,10,128
11073,4,27,4,30,3,4,9,6,30,3,128
11074,10,33,4,9,6,33,4,155,3,4,128
11075,9,43,21,155,2,81,43,27,4,21,128
11076,10,65,60,60,60,60,3,2,2,3,128
11077,6,2,3,6,43,2,2483,899,803,274,128
11078,980,1327,980,1020,803,803,980,899,2483,1327,128
11079,274,1020,980,803,1327,2483,899,732,803,379,128
11080,590,53,280,1327,506,980,280,6,379,3,128
11081,494,53,274,1327,506,6,22,2543,10,6,128
11082,10,280,22,3,22,494,379,6,20,53,128
11083,128,6,2700,1327,20,6,494,2240,379,53,128
11084,280,2240,20,2,506,506,506,803,506,899,128
11085,280,980,119,274,991,3746,379,228,494,53,128
11086,1020,6,280,506,53,274,379,590,20,192,128
11087,106,53,379,494,280,106,20,6,2778,245,128
11088,494,280,53,379,494,20,6,506,506,506,128
11089,803,803,899,274,1020,494,53,280,506,379,128
11090,506,20,6,379,280,53,590,280,379,53,128
11091,494,20,6,20,506,803,506,899,3797,280,128
11092,506,379,53,494,280,1020,506,20,6,53,128
11093,494,280,203,379,590,20,6,506,2,900,128
11094,705,2,6,900,5,130,3,228,705,274,128
11095,900,53,20,494,274,228,900,1056,3800,1506,128
11096,900,274,106,228,3,900,245,705,1333,900,128
11097,10,6,1333,2,705,900,1506,53,130,10,128
11098,5,1333,705,53,20,10,87,6,3750,214,128
11099,705,972,10,900,53,2,705,5,130,20,128
11100,2,53,1506,1333,705,87,214,705,6,2,128
11101,900,87,53,2,705,53,705,5,130,1506,128
11102,1333,705,53,20,2,6,1328,2,2,1328,128
11103,2,2,1328,1328,2,2,1328,1328,2,1328,128
11104,208,1817,496,2684,2,6,208,2,587,671,128
11105,687,800,500,622,3,10,500,6,587,2377,128
11106,208,1817,2377,6,671,208,77,3,587,2684,128
11107,3,587,2,671,587,687,1817,6,587,1817,128
11108,77,2377,208,3,803,980,1327,506,803,274,128
11109,899,280,379,1020,494,506,899,53,6,899,128
11110,20,506,2060,506,274,803,228,274,228,379,128
11111,494,53,2543,280,506,899,1020,899,506,379,128
11112,280,20,494,53,6,280,53,379,494,20,128
11113,6,280,494,379,53,20,6,379,280,53,128
11114,280,494,6,53,379,494,20,6,2,3,128
11115,20,2,2,2,980,899,803,274,1020,347,128
11116,980,1020,803,2,280,980,506,1020,980,803,128
11117,379,280,590,53,506,379,274,494,280,2543,128
11118,53,506,6,20,452,705,130,228,5,274,128
11119,2,22,20,274,228,53,705,705,1333,228,128
11120,274,106,1506,239,172,3798,106,6,2,900,128
11121,53,5,705,1506,130,2,53,705,1333,6,128
11122,705,900,20,6,53,2,2,2085,1761,1761,128
11123,1761,248,2,1761,1761,2,3,2,3,6,128
11124,2,1765,244,3,1765,1765,3,22,15,105,128
11125,5,3740,3,1765,292,6,22,127,22,10,128
11126,20,6,20,1765,127,22,127,3,6,2,128
11127,22,13,8,38,2,8,78,38,13,1,128
11128,19,6,8,38,13,13,1,6,8,1,128
11129,1,1,1,8,1,1,1,1,1,1,128
11130,19,8,1,38,1,15,19,19,1,8,128
11131,8,1,1,1,8,1,1,1,8,8,128
11132,1,1,1,1,8,1,8,1,8,1,128
11133,1,1,8,8,8,8,2,456,60,60,128
11134,60,60,39,39,256,3,43,81,10,21,128
11135,4,65,27,10,21,65,27,4,30,4,128
11136,9,30,10,6,9,6,51,3,3,4,128
11137,4,33,51,43,33,9,6,4,4,4,128
11138,4,9,6,3,21,21,4,65,27,10,128
11139,3,3,2,2,3,6,2,2737,2737,43,128
11140,6,81,3,2,1104,43,2,2,3758,2,128
11141,2,3747,2,2,3,3,2,2,3,6,128
11142,2,3139,3,6,2,81,43,2,2,3759,128
11143,350,350,3,2,3754,350,1162,1162,1162,18,128
11144,17,5,5,1162,1162,1162,1162,1162,2376,1582,128
11145,2376,2376,1582,2,2,40,2567,2567,2567,2,128
11146,40,2,3,2,3,6,2,3799,2,1818,128
11147,228,1818,3,6,1056,22,6,130,44,1056,128
11148,15,105,3,10,475,20,44,6,1818,105,128
11149,53,130,17,20,10,6,972,5,18,1818,128
11150,6,3,475,2,53,215,4,10,21,4,128
11151,27,65,10,21,30,4,3,65,27,6,128
11152,9,3,9,30,4,33,4,9,4,10,128
11153,6,51,33,24,4,43,4,9,51,4,128
11154,6,24,9,1023,6,4,6,3,4,51,128
11155,155,2,3,10,4,21,27,9,65,38,128
11156,13,19,38,19,38,38,19,38,38,19,128
11157,6,78,38,15,10,78,13,6,78,6,128
11158,10,38,19,13,8,1,1,13,8,13,128
11159,19,1,1,15,1,15,1,15,15,15,128
11160,1,15,15,1,3,13,19,38,38,19,128
11161,13,7,38,78,19,13,38,7,6,1,128
11162,13,7,1,3,6,75,1,19,75,7,128
11163,1,1,7,1,7,19,19,7,1,7,128
11164,7,43,19,7,1,7,7,7,1,7,128
11165,1,7,7,1,7,7,1,7,1,7,128
11166,7,13,7,1,7,7,7,1,7,1,128
11167,7,7,1,7,7,1,7,1,7,7,128
11168,1,7,7,7,1,7,1,7,7,1,128
11169,7,7,7,1,1,7,7,7,1,7,128
11170,1,7,7,1,7,1,7,7,1,7,128
11171,7,1,1,7,7,7,1,7,7,7,128
11172,1,7,1,7,7,1,7,7,7,1,128
11173,1,7,7,7,1,7,7,7,1,7,128
11174,1,7,7,1,7,7,1,1,7,7,128
11175,7,1,1,7,7,7,1,7,1,7,128
11176,7,1,7,7,7,1,1,7,7,7,128
11177,1,7,7,7,1,7,1,7,7,1,128
11178,7,7,1,7,1,7,7,7,1,7,128
11179,7,7,1,7,1,7,7,1,7,1,128
11180,7,7,1,7,7,7,1,1,7,7,128
11181,7,1,7,1,7,7,1,7,7,1,128
11182,7,1,7,7,7,1,7,7,7,1,128
11183,1,7,7,7,1,7,1,7,7,1,128
11184,7,7,7,1,7,7,7,1,1,7,128
11185,7,1,7,7,1,7,1,7,7,7,128
11186,1,7,7,7,1,7,1,7,7,1,128
11187,7,7,1,7,1,1,19,1,1,13,128
11188,38,75,3,2,2,3,6,2,6,3,128
11189,2,1279,770,1279,2,10,4,215,3,10,128
11190,4,6,3,4,6,21,3,6,6,65,128
11191,27,10,21,65,4,27,3,30,9,4,128
11192,33,4,30,9,33,4,6,6,4,4,128
11193,9,2688,10,2688,3,6,4,9,10,21,128
11194,155,2,3,10,3,6,27,65,21,10,128
11195,4,3,215,4,10,21,4,65,27,65,128
11196,27,10,21,4,4,30,3,4,6,9,128
11197,6,3,9,30,10,33,4,6,33,4,128
11198,4,9,43,81,9,4,9,9,3,2,128
11199,9,3,9,1958,3,2,1958,9,9,6,128
11200,9,4,4,10,4,10,9,4,9,155,128
11201,155,2,21,3,21,10,27,4,9,65,128
11202,3,81,43,4,215,10,10,4,21,4,128
11203,65,27,65,10,21,27,4,30,4,4,128
11204,3,6,9,4,30,3,10,4,9,33,128
11205,9,9,6,33,4,9,6,4,9,6,128
11206,4,9,4,9,6,4,9,4,6,4,128
11207,9,4,9,4,51,4,24,4,51,24,128
11208,6,9,51,4,9,4,4,4,4,4,128
11209,9,4,4,4,4,9,4,4,4,4,128
11210,4,10,3,9,6,4,21,27,21,65,128
11211,10,4,3,30,9,33,6,9,4,6,128
11212,4,4,4,4,51,51,24,9,4,51,128
11213,9,6,4,4,6,51,9,4,4,9,128
11214,4,6,4,10,155,9,4,3,21,2,128
11215,65,27,10,4,21,4,10,215,4,21,128
11216,10,65,27,21,4,27,65,10,4,30,128
11217,3,6,9,4,30,6,9,3,10,33,128
11218,4,51,9,6,33,6,24,6,4,24,128
11219,9,4,24,3,51,2,9,21,155,65,128
11220,10,27,4,21,210,2,3,3,6,6,128
11221,3,2,564,17,18,44,807,564,5,807,128
11222,564,564,564,18,807,17,5,3,2,2,128
11223,2,1018,1018,5,1018,18,17,5,1018,1018,128
11224,18,17,5,1018,1018,1018,17,18,5,1018,128
11225,1018,5,17,18,18,5,17,18,5,17,128
11226,17,5,18,1467,2,415,1467,412,2,412,128
11227,412,412,412,412,412,412,412,412,412,412,128
11228,412,412,412,412,412,412,4,215,10,10,128
11229,4,21,27,65,21,27,10,4,65,4,128
11230,9,6,3,30,10,3,30,9,4,33,128
11231,4,9,4,9,33,6,6,4,4,9,128
11232,4,9,6,4,4,51,4,3755,3841,3744,128
11233,24,4,9,4,51,4,9,51,6,24,128
11234,9,4,4,564,44,5,807,18,17,564,128
11235,807,17,18,5,9,4,9,6,4,4,128
11236,3,2,9,9,9,2,412,412,412,412,128
11237,412,6,9,412,412,412,412,412,412,412,128
11238,9,412,412,412,3,412,412,412,412,412,128
11239,4,2,155,3,21,27,10,4,21,65,128
11240,60,60,3,60,60,81,43,39,39,114,128
11241,566,114,114,114,566,114,114,114,566,114,128
11242,114,114,114,114,114,114,566,114,114,566,128
11243,114,114,114,114,114,114,114,566,114,114,128
11244,114,114,114,114,114,114,114,114,114,114,128
11245,114,114,114,114,114,114,114,114,114,114,128
11246,114,215,10,4,21,4,65,27,65,4,128
11247,27,21,10,30,3,9,6,9,3,4,128
11248,30,33,4,9,10,6,9,33,4,4,128
11249,4,9,155,155,2,3,21,4,10,21,128
11250,65,27,10,21,4,65,27,3,30,9,128
11251,33,9,6,24,4,4,9,6,24,9,128
11252,9,3748,4,9,4,4,4,4,21,10,128
11253,3,9,3,4,215,10,21,4,27,65,128
11254,65,27,4,21,10,4,30,30,3,9,128
11255,6,9,10,4,6,4,33,51,9,4,128
11256,4,9,33,6,51,51,4,9,24,81,128
11257,43,114,114,566,114,114,114,114,566,114,128
11258,4,114,114,114,114,114,114,114,9,6,128
11259,24,9,9,9,4,4,4,4,4,4,128
11260,4,4,4,4,3,215,4,10,21,4,128
11261,65,27,21,10,4,65,27,30,4,6,128
11262,30,9,6,9,10,3,33,4,3,33,128
11263,4,9,4,10,2,6,3,155,21,65,128
11264,27,10,4,21,43,215,4,10,21,4,128
11265,65,27,21,10,4,65,27,30,4,6,128
11266,30,9,9,4,10,6,3,4,9,33,128
11267,33,4,6,3,51,9,9,4,24,4,128
11268,43,51,9,6,24,9,4,4,3,51,128
11269,155,24,2,27,10,21,4,65,4,3,128
11270,215,10,21,4,65,27,21,27,65,10,128
11271,4,4,6,3,30,9,30,6,33,4,128
11272,9,10,33,6,9,4,81,43,4,9,128
11273,4,9,21,3,10,155,2,4,65,10,128
11274,27,21,3,2,6,3,2,3,6,43,128
11275,4,215,10,21,4,65,27,30,27,65,128
11276,4,10,21,4,9,6,30,6,4,9,128
11277,3,33,4,10,3,33,4,4,6,9,128
11278,4,4,9,43,4,10,3,9,155,4,128
11279,2,65,27,21,4,10,3,215,4,10,128
11280,21,4,27,65,27,21,10,65,4,3,128
11281,30,4,9,6,30,3,10,33,4,9,128
11282,6,4,33,43,81,9,4,4,9,9,128
11283,4,10,155,3,2,2,21,65,10,27,128
11284,4,21,43,564,44,564,807,5,564,807,128
11285,18,17,564,564,17,43,564,5,807,4,128
11286,215,10,21,4,65,27,27,21,65,4,128
11287,10,4,30,3,9,6,4,30,33,10,128
11288,3,9,6,4,9,9,33,6,9,51,128
11289,4,24,51,4,9,4,6,24,4,9,128
11290,21,3,2,155,4,21,10,27,65,4,128
11291,215,10,21,4,27,65,27,4,65,10,128
11292,21,30,3,4,6,9,9,3,9,33,128
11293,4,10,9,33,4,43,4,6,6,9,128
11294,6,2,3,9,3,9,2,161,176,421,128
11295,403,98,369,3,9,393,389,413,380,370,128
11296,384,193,98,161,176,384,176,161,176,384,128
11297,384,413,384,2,3,9,9,9,2,9,128
11298,9,9,4,4,4,4,4,4,9,4,128
11299,4,4,9,4,4,10,4,1332,1332,370,128
11300,10,1332,384,9,2,3,9,6,9,4,128
11301,4,4,9,4,9,4,4,4,3,155,128
11302,21,2,65,27,10,21,4,2,215,4,128
11303,10,21,4,65,27,27,21,65,4,10,128
11304,30,3,9,6,30,4,3,33,4,4,128
11305,10,6,9,33,9,9,6,6,43,6,128
11306,4,9,4,155,3,9,155,3,21,2,128
11307,65,4,21,10,27,3,2,3,2,3,128
11308,6,2,6,3,43,81,2,38,13,11,128
11309,152,78,38,3,13,19,38,78,1,19,128
11310,140,78,13,886,38,3,140,1,6,13,128
11311,38,19,11,19,11,1,13,78,78,13,128
11312,1,11,3,1,1,11,11,1,1,1,128
11313,11,1,1,11,38,15,1,11,11,78,128
11314,11,11,1,1,11,11,11,1,11,1,128
11315,11,11,1,11,11,1,11,1,11,11,128
11316,13,11,1,1,11,11,11,1,11,1,128
11317,11,11,1,11,11,1,11,11,1,11,128
11318,11,11,1,1,11,11,11,1,1,11,128
11319,11,11,1,11,11,1,11,1,11,11,128
11320,11,1,1,11,11,1,11,11,1,11,128
11321,11,1,11,11,1,11,1,11,11,11,128
11322,1,11,1,11,11,1,11,1,11,11,128
11323,1,11,11,11,1,1,11,11,11,1,128
11324,1,11,11,11,1,11,11,1,11,1,128
11325,11,11,1,11,1,11,11,11,1,1,128
11326,11,11,11,1,11,1,11,11,1,11,128
11327,11,1,11,1,11,11,11,1,1,11,128
11328,11,11,1,11,1,11,11,1,11,11,128
11329,11,1,1,11,11,11,1,1,11,11,128
11330,11,11,1,11,1,11,11,1,11,11,128
11331,11,1,1,11,11,11,1,1,11,11,128
11332,11,1,11,1,11,11,1,11,11,1,128
11333,11,1,11,11,11,1,1,11,11,11,128
11334,1,11,1,11,11,1,11,11,1,11,128
11335,1,11,11,11,1,1,11,11,1,11,128
11336,11,1,11,11,1,11,11,1,11,1,128
11337,11,11,11,1,1,11,11,11,1,1,128
11338,11,11,11,1,11,1,11,1,11,11,128
11339,11,1,1,11,11,1,11,1,11,11,128
11340,1,11,11,1,11,1,11,11,11,1,128
11341,11,1,11,1,11,1,11,1,11,11,128
11342,1,1,19,38,1,1,13,38,1,1,128
11343,13,8,1,38,8,13,19,8,75,6,128
11344,75,19,75,8,1,8,1,1,1,8,128
11345,8,1,8,8,1,8,8,1,19,8,128
11346,1,8,8,8,8,1,8,1,8,8,128
11347,8,1,8,8,1,8,8,1,8,8,128
11348,8,13,1,8,1,8,8,8,8,1,128
11349,1,8,8,8,8,1,8,1,8,8,128
11350,8,1,8,8,1,8,8,1,8,8,128
11351,8,8,1,1,8,8,8,8,1,8,128
11352,1,8,8,8,1,8,8,1,1,8,128
11353,8,8,1,1,8,1,8,8,1,8,128
11354,8,8,1,8,8,8,1,1,8,8,128
11355,8,8,1,8,1,8,8,8,1,8,128
11356,8,1,8,8,1,8,8,8,1,8,128
11357,1,8,8,8,8,1,1,8,8,8,128
11358,8,1,8,1,8,8,8,1,8,8,128
11359,8,1,8,1,8,8,8,8,1,1,128
11360,8,8,8,1,8,8,1,8,8,1,128
11361,8,8,1,1,1,1,8,8,8,1,128
11362,8,1,8,8,8,8,1,1,8,8,128
11363,1,8,8,1,8,8,1,8,8,1,128
11364,8,8,1,8,8,8,8,1,1,8,128
11365,8,8,8,1,8,1,8,8,8,1,128
11366,8,8,1,8,1,8,8,8,8,1,128
11367,1,8,8,8,8,1,8,1,8,8,128
11368,8,1,8,8,8,1,8,1,8,8,128
11369,8,8,1,1,8,8,8,8,1,8,128
11370,1,8,8,8,1,8,8,1,8,8,128
11371,1,8,8,8,8,1,1,8,8,8,128
11372,8,1,1,8,8,8,8,1,8,8,128
11373,1,1,8,8,8,8,8,1,8,1,128
11374,8,8,8,1,8,1,1,1,15,15,128
11375,15,15,15,1,15,15,3,13,75,1,128
11376,75,38,19,38,13,1,1635,19,13,38,128
11377,19,1,13,11,584,584,19,140,13,75,128
11378,1,19,7,13,19,1,19,13,11,1,128
11379,11,11,19,1,1,1,1,11,1,1,128
11380,1,11,11,1,11,11,1,11,11,13,128
11381,8,19,75,13,1,1,8,3,75,19,128
11382,19,1,8,1,19,8,1,13,1,8,128
11383,1,8,8,1,8,1,8,8,1,8,128
11384,8,8,1,8,1,8,8,8,1,1,128
11385,8,8,1,8,8,1,13,8,8,1,128
11386,8,8,1,1,1,1,6,10,215,4,128
11387,4,3,4,6,3,6,21,6,6,65,128
11388,27,4,10,65,27,21,4,30,3,9,128
11389,9,4,30,33,6,4,4,9,33,9,128
11390,6,6,4,4,9,6,9,4,3,51,128
11391,3,24,9,6,9,4,4,9,51,24,128
11392,155,6,3,21,155,2,27,10,65,4,128
11393,21,43,3,215,4,10,21,4,65,27,128
11394,10,21,65,27,4,3,30,9,6,51,128
11395,30,4,9,3,51,33,4,10,4,6,128
11396,33,9,9,6,81,43,24,4,9,51,128
11397,4,6,24,4,9,4,9,155,4,3,128
11398,2,3,9,10,21,155,2,27,65,3,128
11399,10,2,2,21,176,6,3,4,384,389,128
11400,393,380,421,370,403,98,176,369,413,161,128
11401,384,4,2468,413,2468,384,384,1332,384,1332,128
11402,384,384,1332,384,384,384,384,384,384,161,128
11403,176,1332,2468,384,591,3,2,2,6,3,128
11404,13,2,11,3,38,6,152,78,1,38,128
11405,19,3,13,6,38,78,140,7,13,3,128
11406,19,140,1,19,75,6,1,13,19,75,128
11407,38,78,1,1,11,13,3,11,1,1,128
11408,1,11,11,1,1,1,1,11,1,1,128
11409,11,11,1,1,11,78,11,43,11,11,128
11410,1,1,11,11,11,11,1,11,11,1,128
11411,11,11,1,11,11,11,11,1,11,11,128
11412,13,11,1,11,1,11,11,11,1,1,128
11413,1,1,11,1,11,11,11,11,1,1,128
